Gene	Organism	Experiment Accession	Comparison	log2foldchange	pValue	tStatistics
ENSG00000138642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.6	0.000357194783160544	12.8563184060573
ENSG00000187608	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.6	0.0000199258476085696	27.2976189647442
ENSG00000251136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.6	0.00033049114144757	23.201695938698
ENSG00000271503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.6	0.000472559484966546	12.1325418762473
ENSG00000137726	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.6	0.00157196024022403	11.4556703597494
ENSG00000137080	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.6	0.000905566924704929	9.20974940948991
ENSG00000177047	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.6	0.00707574060069045	6.45972721399982
ENSG00000188313	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.6	0.00124543994916314	12.499384634746
ENSG00000251136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.6	0.000089653157198441	18.3971310042091
ENSG00000157601	homo sapiens	E-GEOD-40844	'infected with A/CA/04/2009 virus' at '24 hour' vs 'mock' at '24 hour'	5.6	2.46888770672909e-7	133.051367481929
ENSG00000165949	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '36 hour' vs 'mock' at '36 hour'	5.6	2.77911521935532e-7	74.5545022651112
ENSG00000035720	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.6	0.00103736318074881	8.83335615215858
ENSG00000137959	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	5.6	3.86776885081142e-7	27.647531923379
ENSG00000119922	homo sapiens	E-GEOD-13637	'influenza A virus' vs 'none' in 'wild type'	5.6	1.55576672810213e-7	33.8763115734404
ENSG00000134326	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	5.6	9.99574617989271e-9	47.4017394730892
ENSG00000111913	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.6	0.000131242708000423	16.2298372896984
ENSG00000181634	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.6	0.000329900970754278	12.3589158589566
ENSG00000183486	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.6	0.0000838046453760212	18.1801688655216
ENSG00000119917	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.6	0.00190543751203557	10.3911967122176
ENSG00000107201	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5.6	1.23115924908062e-7	31.7674265689679
ENSG00000119508	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	5.6	5.31737096250559e-7	40.585393042184
ENSG00000107201	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.6	7.17580729850758e-7	21.9045406566012
ENSG00000089127	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.6	9.78916086904031e-8	32.106232417906
ENSG00000081041	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.6	9.91139065596952e-7	20.7833145396506
ENSG00000101955	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-5.5	0.000711375798370848	-15.0159777449224
ENSG00000134853	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-5.5	0.000199385866029015	-9.09751519312459
ENSG00000165949	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	5.5	0.0000175946682695098	35.7673824942502
ENSG00000119922	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '7 hour' vs 'mock' at '7 hour'	5.5	6.17751236806835e-7	74.4445114597718
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.000431188924321494	10.6009758428973
ENSG00000141682	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.5	0.0000629478483018078	19.1225151110014
ENSG00000141682	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.5	0.000628625278381275	17.5657247380035
ENSG00000154099	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.5	0.000369623346211362	11.945727581952
ENSG00000136244	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.5	0.000093743833783874	17.0646604326055
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.5	0.000326238725803573	24.4969913519624
ENSG00000154451	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.000182464342112173	13.8827089572439
ENSG00000124882	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.00035381361143732	11.1969505204451
ENSG00000134070	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.5	0.00161986682146787	11.2906248172967
ENSG00000138642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.000243776689327177	12.715885914693
ENSG00000105948	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.5	0.00173928627957873	10.8738884621756
ENSG00000134070	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.5	0.000302027531069245	12.8255966631258
ENSG00000111859	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.5	0.000301456196141455	12.7165167395446
ENSG00000138642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.5	0.000456852878909338	11.2131506569634
ENSG00000141682	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.5	0.00075670858971337	16.1104310667098
ENSG00000187608	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.5	0.00004675994941855	20.6432980407759
ENSG00000163568	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.5	0.00011251866060409	16.3988480171572
ENSG00000272463	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.5	0.0000597236575103409	19.6824364326115
ENSG00000073756	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.000812717975154141	8.89543596012985
ENSG00000172183	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	5.5	0.000851082003860307	12.4705505140789
ENSG00000182197	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.5	0.00148753002815551	8.05729646096597
ENSG00000272463	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.000173039877633976	14.3951976659328
ENSG00000157601	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '24 hour' vs 'mock' at '24 hour'	5.5	0.000036747886330874	56.8097390487636
ENSG00000157601	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '36 hour' vs 'mock' at '36 hour'	5.5	1.66560208306763e-7	84.7289006584902
ENSG00000054598	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.000397316503763936	10.8576596236668
ENSG00000049249	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.5	0.000465758189886011	11.1173067307492
ENSG00000121966	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'PR8 influenza virus infected'	-5.5	2.20941785539176e-7	-41.8758249035006
ENSG00000089127	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	5.5	7.30065865593395e-7	20.8414362484516
ENSG00000119922	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	5.5	0.00000353538305495989	19.5349341787647
ENSG00000188313	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.5	0.00405405204014721	7.84620165076598
ENSG00000217482	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.0000995473205544255	17.3413618687606
ENSG00000214042	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.5	0.000465758189886011	11.1214521304347
ENSG00000164136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.5	0.000500269544422403	10.9224422990599
ENSG00000135114	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.5	0.000824344663507341	9.41765578869386
ENSG00000164920	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.5	0.000251697365237922	12.5485045914097
ENSG00000169860	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	5.5	0.000018830382905556	24.0656512234135
ENSG00000108700	homo sapiens	E-GEOD-18816	'highly pathogenic avian influenza H5N1 virus' at '6 hour' vs 'none' at '6 hour'	5.5	0.00758894602383627	8.77223252429036
ENSG00000131203	homo sapiens	E-GEOD-18816	'highly pathogenic avian influenza H5N1 virus' at '6 hour' vs 'none' at '6 hour'	5.5	0.0132711130386642	7.09242134329519
ENSG00000118503	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.5	1.24662821113124e-8	43.0646274146662
ENSG00000157601	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.5	6.21713035739653e-7	22.6175955257792
ENSG00000137959	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.5	0.00000214239067980703	18.1593290992611
ENSG00000089127	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5.5	2.97112102559346e-8	42.5868445231697
ENSG00000113600	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-5.4	0.0314322080299929	-4.51652950885031
ENSG00000145708	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-5.4	0.0000306504037262154	-30.763822060208
ENSG00000165949	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '48 hour' vs 'mock' at '48 hour'	5.4	0.00000368198653986264	71.171107764707
ENSG00000134321	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	5.4	5.1976476075384e-7	69.3123210324151
ENSG00000168062	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	5.4	9.74571617694475e-9	40.3800531126079
ENSG00000133106	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.4	0.0000226981523611143	26.0026580386564
ENSG00000136244	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.4	0.000346184493446671	12.9856058728701
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.4	0.0000606964580119202	21.7717588069843
ENSG00000154099	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.4	0.00018173194621861	14.0052940251871
ENSG00000154451	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.4	0.0000374623276684104	23.0197710641689
ENSG00000135114	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5.4	0.00114093262693218	11.6297778774872
ENSG00000121380	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.4	0.000214128215494817	13.9672808023911
ENSG00000121380	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.4	0.000195023515936418	13.5728635102999
ENSG00000121858	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '4 hour' vs 'none' at '0 hour'	5.4	0.0216524350883547	5.92851012368234
ENSG00000150687	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.4	0.00064408001612563	10.1498735829902
ENSG00000108700	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.4	0.0000499726466727831	20.0740074621628
ENSG00000083067	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.4	0.0101820377268471	4.74992990093391
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5.4	0.000280839623392181	16.507102032907
ENSG00000111859	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.4	0.000559449296710697	9.84202975041868
ENSG00000138642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.4	0.000202333874467688	14.1444766453292
ENSG00000185885	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.4	0.000550431648709032	9.88639939376858
ENSG00000164136	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.4	0.000181939681297362	14.5223913581873
ENSG00000205413	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.4	0.000412643025189607	10.7328076531023
ENSG00000232810	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.4	0.0000646043447936026	18.6340207300558
ENSG00000205413	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.4	0.000286776800282622	12.981705000167
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.4	0.0000160492518362554	27.8453574612913
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.4	0.0000390794313273159	26.3251348416907
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5.4	0.000222960448483277	18.7724853435022
ENSG00000173821	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	5.4	0.000340553108248312	16.9850735455111
ENSG00000182197	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.4	0.00177996988250049	10.783214582234
ENSG00000232810	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.4	0.000172587345431216	14.4298469135513
ENSG00000157601	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '30 hour' vs 'mock' at '30 hour'	5.4	0.00000522554210080493	48.920823858879
ENSG00000169245	homo sapiens	E-GEOD-13637	'influenza A virus' vs 'none' in 'wild type'	5.4	4.88489744846974e-7	25.8573246998443
ENSG00000183709	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '36 hour' vs 'mock' at '36 hour'	5.4	1.12167195880838e-7	95.7977338529628
ENSG00000007908	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	5.4	2.87155597462359e-7	28.9277737660908
ENSG00000183709	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '48 hour' vs 'mock' at '48 hour'	5.4	0.0000125340491367	65.4798305048261
ENSG00000111859	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.4	0.000249208716541092	13.8607885824253
ENSG00000183486	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.4	0.000105172457128628	17.0588925860733
ENSG00000183486	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.4	0.00082739371906318	15.3380143417386
ENSG00000205413	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.4	0.000419874280440514	11.517227191518
ENSG00000163121	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.4	0.000638661428668083	17.2905102155056
ENSG00000164920	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.4	0.0000917371670933979	19.5103067897368
ENSG00000183486	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.4	0.000143567062966705	16.8301973831575
ENSG00000164761	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	5.4	0.000964903647002868	7.52897949318233
ENSG00000118503	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.4	7.58653939280671e-9	51.0185029914509
ENSG00000172183	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5.4	0.00000226557050994847	18.4131639071079
ENSG00000089127	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	5.4	5.84117866764356e-7	23.1762679415578
ENSG00000138315	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-5.3	0.00000432499056757158	-15.4779045833644
ENSG00000138315	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-5.3	0.00318200884812729	-9.70766085395197
ENSG00000165949	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	5.3	9.20457028577132e-8	108.707494514447
ENSG00000157601	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	5.3	6.46107309135371e-8	131.925008048608
ENSG00000134321	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	5.3	7.8859331530143e-7	84.062708791021
ENSG00000183486	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	5.3	6.46107309135371e-8	123.136640516
ENSG00000010030	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	5.3	1.02636823605832e-8	50.092341483213
ENSG00000183486	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	5.3	1.2464563514681e-7	30.2684157535222
ENSG00000183486	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	5.3	2.67275684749583e-7	24.0978425045431
ENSG00000119922	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	5.3	9.25052923456718e-7	76.3417203734167
ENSG00000078081	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '24 hour' vs 'mock' at '24 hour'	5.3	7.09286686070897e-8	118.042609747042
ENSG00000125430	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.3	0.000304432756447261	12.7016136900306
ENSG00000136244	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.3	0.000235680094384118	12.8462141372627
ENSG00000141837	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.3	0.000477694980646656	12.0857535665826
ENSG00000136492	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.3	0.000146962635255179	15.7494051248543
ENSG00000121380	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.3	0.000219282778515958	14.270703269244
ENSG00000141837	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.3	0.00031099558071356	12.6904000734506
ENSG00000154451	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.3	0.0000436665485437173	21.3681036860058
ENSG00000133106	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.3	0.000405870946256264	14.9462369846881
ENSG00000134070	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.3	0.000195023515936418	13.5769002218186
ENSG00000137628	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	5.3	0.0000988027264897152	16.8000044816831
ENSG00000133818	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.3	0.00628570302307388	6.71166111613596
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5.3	0.00185097635698202	10.1621139002657
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.3	0.000425704998069246	11.463715794614
ENSG00000107201	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	5.3	0.00204576561382458	10.0028593213112
ENSG00000172183	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5.3	0.00127279281918803	11.2143174388614
ENSG00000173821	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.3	0.0000704504924739037	18.2529113978635
ENSG00000138642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.3	0.000160573152490123	14.9075787512299
ENSG00000138642	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.3	0.00196206014145568	10.1933015637626
ENSG00000154099	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.3	0.000777374698479203	15.730858020612
ENSG00000172159	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.3	0.0017044705480351	10.9975392538319
ENSG00000187608	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.3	0.000405870946256264	15.2777674428677
ENSG00000188313	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.3	0.000848037869585452	11.2669352378276
ENSG00000131979	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	5.3	0.000539556361855193	14.6870726141905
ENSG00000164181	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.3	0.000952830128089449	9.09299894858463
ENSG00000111913	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.3	0.000541123688539362	19.1200609998252
ENSG00000272463	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.3	0.0002405700912272	13.9181021871169
ENSG00000271503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.3	0.000192721398570836	14.3051015250151
ENSG00000111335	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.3	0.000329069215021773	18.1136825623896
ENSG00000137965	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.3	0.000754997163474874	9.67635239810983
ENSG00000165949	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '36 hour' vs 'mock' at '36 hour'	5.3	3.598440288653e-7	69.0265649758533
ENSG00000049249	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.3	0.000282156398195962	12.0159649036638
ENSG00000054598	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.3	0.000546024822724803	10.6726650104992
ENSG00000169248	homo sapiens	E-GEOD-13637	'influenza A virus' vs 'none' in 'wild type'	5.3	0.0000560173687242916	14.1191931703904
ENSG00000121966	homo sapiens	E-GEOD-13637	'IKK2kd-transfected' vs 'wild type' in 'PR8 influenza virus infected'	-5.3	0.0000231104124355698	-26.9800182434778
ENSG00000183486	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.3	0.000362639132822	16.8118229286398
ENSG00000217482	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	5.3	0.000119709591534032	17.5311674662155
ENSG00000234883	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	5.3	0.00334400299704531	7.34932807275026
ENSG00000162614	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	5.3	0.00601278077397438	7.80693632339926
ENSG00000163666	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	5.3	0.000284989901080481	12.9852885353021
ENSG00000203446	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	5.3	0.00223334870825942	6.83531802813135
ENSG00000135114	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	5.3	0.00226523003671063	7.15966731474985
ENSG00000164920	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	5.3	0.00111925858861527	13.4745649891789
ENSG00000119922	homo sapiens	E-GEOD-18816	'low-pathogenic seasonal influenza A (H1N1) virus' at '6 hour' vs 'none' at '6 hour'	5.3	0.000372705131048995	49.8742102118124
ENSG00000078081	homo sapiens	E-GEOD-18816	'highly pathogenic avian influenza H5N1 virus' at '6 hour' vs 'none' at '6 hour'	5.3	0.0118558311622239	7.34187101304017
ENSG00000172183	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	5.3	0.00000198989750781499	18.8237829057852
