Gene	Organism	Experiment Accession	Comparison	log2foldchange	pValue	tStatistics
ENSG00000160209	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.2	0.00142164642507319	-7.70992706362796
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.2	0.00142017087026015	11.8483315526694
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.2	0.00170128927251386	9.05800307795945
ENSG00000135218	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.2	0.00386558826591384	-5.92125932601352
ENSG00000126353	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.2	0.000644728466375019	10.1338181588235
ENSG00000136643	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.2	0.00247664203334357	6.99065710192814
ENSG00000110395	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.2	0.000957548470317173	-9.08230764480463
ENSG00000100422	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.2	0.00280129787047092	-6.73987807842705
ENSG00000170345	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.2	0.00180322442779737	-7.57192206728218
ENSG00000151835	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.2	0.000786271226194042	-8.96852367557925
ENSG00000141574	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.2	0.000142823792525463	15.4239319860873
ENSG00000181634	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.2	0.0124644968070153	4.4469476297436
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.2	0.00009146481577323	18.3142918306133
ENSG00000160209	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.2	0.00227987203036781	-7.11890422370034
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.2	0.000304812157978469	12.6812138286978
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '6 hour'	3.2	0.00347440533175016	8.8817972303508
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.2	0.00408401426899917	6.89738244323414
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.2	0.0152706362134672	4.84186448901566
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.2	0.00160541030303386	9.34853785154513
ENSG00000167524	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.2	0.000968526092312619	-8.50755444173224
ENSG00000153721	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.2	0.000477661606031281	11.0433452854315
ENSG00000035403	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.2	0.00161900247306693	-7.82555600453415
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	3.2	0.000181132753836674	28.6145122863208
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.2	0.00197876939520138	7.06803452601081
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.2	0.000362639132822	16.7434076618161
ENSG00000121858	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	3.2	0.0000405645451277939	12.9294396653262
ENSG00000125848	homo sapiens	E-GEOD-13637	'IKK2kd-transfected' vs 'wild type' in 'PR8 influenza virus infected'	3.2	0.000794287296763739	9.78632549414094
ENSG00000141574	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	3.2	0.0000072794263551243	15.2297601034806
ENSG00000115415	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	3.2	0.000857812258458417	7.04879956335946
ENSG00000135549	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.2	0.00660721640447574	-5.34384612024888
ENSG00000121858	homo sapiens	E-GEOD-18816	'low-pathogenic seasonal influenza A (H1N1) virus' at '6 hour' vs 'none' at '6 hour'	3.2	0.0385090278055968	4.16196301394741
ENSG00000112343	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.2	3.48598474636234e-7	26.5966718692577
ENSG00000136826	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.2	0.00000766834187509815	15.310893337645
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.2	0.00000159987282752123	19.0887039296125
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.2	7.43047357787012e-7	22.1870433017675
ENSG00000137752	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.2	5.84117866764356e-7	23.079541838272
ENSG00000100292	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	3.2	0.000353817044406353	10.0846172221697
ENSG00000118503	homo sapiens	E-GEOD-6802	'respiratory syncytial virus' vs 'uninfected'	3.2	0.00000153325857158843	31.3337481073
ENSG00000011465	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3.2	0.00613461053791117	4.84359651363296
ENSG00000172936	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.2	6.36402021366891e-7	22.4811360759277
ENSG00000182492	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3.1	0.0114286647603497	-6.29959619099506
ENSG00000101447	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	3.1	0.00822696545476102	6.98986120719787
ENSG00000100526	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	3.1	0.00114551212762597	6.75921314981283
ENSG00000112964	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-3.1	0.024865449767157	-3.67520382833654
ENSG00000134057	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	3.1	0.00431259629617403	8.4380396831461
ENSG00000134057	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	3.1	0.000306096189212628	8.48927040557135
ENSG00000005249	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	-3.1	0.00000226140565312529	-17.0532297598194
ENSG00000100526	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	3.1	0.00502851625113066	8.10534051479716
ENSG00000118193	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	3.1	0.0447701234994379	4.2364488615999
ENSG00000170312	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	3.1	0.0447701234994379	4.31750144647557
ENSG00000138646	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	3.1	0.0000146017455710812	32.5984092613544
ENSG00000115415	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	3.1	1.1286158016609e-7	30.9672632449621
ENSG00000169245	homo sapiens	E-GEOD-31193	'24 hour; IFN' vs 'none'	3.1	0.0000135063050625589	17.8651968145383
ENSG00000115415	homo sapiens	E-GEOD-31193	'6 hour; IL28B' vs 'none'	3.1	0.00000195556125830741	20.5056785670367
ENSG00000069275	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-3.1	0.0000154482170995192	-7.69222743476647
ENSG00000105329	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-3.1	0.0000349252161992658	-7.09121920766086
ENSG00000121858	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '7 hour' vs 'mock' at '7 hour'	3.1	0.0000090805160475905	34.4324867695503
ENSG00000141574	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.1	0.00209706422482617	9.98937414207298
ENSG00000132274	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.1	0.00084172466871254	9.49829108560208
ENSG00000099860	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.1	0.000158558253259666	15.425508934395
ENSG00000120162	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.1	0.0084386458292822	-6.07128763633439
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.1	0.00162230306468087	9.16180722890076
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.1	0.00120039510602286	8.61652528999978
ENSG00000124882	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.1	0.0412467114575106	3.46315255301558
ENSG00000147509	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.1	0.000277881757101073	13.2459680530712
ENSG00000163590	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	-3.1	0.0045286551027281	-6.08060645067191
ENSG00000165304	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3.1	0.00238154907555806	7.04170496099825
ENSG00000095585	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.1	0.0150555287713854	-4.24586093429537
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.1	0.000110918182878593	16.741955741875
ENSG00000122691	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.1	0.0128468796858359	4.28391924187317
ENSG00000134070	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.1	0.00947564373828396	5.34109980297464
ENSG00000102879	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.1	0.0025232394003642	-9.24797508679153
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.1	0.00216022497114572	9.83768631247395
ENSG00000106069	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3.1	0.00527775889554886	-5.67202489533045
ENSG00000100422	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.1	0.000778306303470415	-8.99383320739133
ENSG00000271503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.1	0.00619653822516224	6.04958884895765
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3.1	0.0102085799660212	5.46193336136418
ENSG00000118503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.1	0.00151553049992719	8.00940205918668
ENSG00000167524	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.1	0.00568383898596514	-6.94956980136849
ENSG00000170345	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '4 hour' vs 'none' at '0 hour'	-3.1	0.00499722682293462	-9.97819345443227
ENSG00000179583	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.1	0.00439896547156542	-7.60546013845638
ENSG00000173334	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	-3.1	0.00800466657692766	-5.06933220609032
ENSG00000179583	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.1	0.000733242648004233	-9.16674377000676
ENSG00000271503	homo sapiens	E-GEOD-13637	'influenza A virus' vs 'none' in 'wild type'	3.1	0.000034711360938475	15.2402157112445
ENSG00000136244	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '24 hour' vs 'mock' at '24 hour'	3.1	0.0000627411382854171	36.2936218698712
ENSG00000132274	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '48 hour' vs 'mock' at '48 hour'	3.1	0.0000125340491367	64.0929452839276
ENSG00000132274	homo sapiens	E-GEOD-40844	'infected with A/CA/04/2009 virus' at '48 hour' vs 'mock' at '48 hour'	3.1	0.0000121901323157335	57.0083355161719
ENSG00000136244	homo sapiens	E-GEOD-40844	'infected with A/CA/04/2009 virus' at '24 hour' vs 'mock' at '24 hour'	3.1	0.00000749616569944683	43.8092898760632
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3.1	0.00175995566773038	7.70669710691255
ENSG00000035403	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3.1	0.00636360998561531	-6.68630400193063
ENSG00000043462	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3.1	0.00125832075514272	7.95962378033607
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3.1	0.0029423104330119	7.64862141950361
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3.1	0.00186142177646534	7.7379003322124
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3.1	0.000882797868890641	14.7915168702814
ENSG00000164342	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	3.1	0.00000358740347600524	16.8827333563126
ENSG00000118503	homo sapiens	E-GEOD-13637	'IKK2kd-transfected' vs 'wild type' in 'PR8 influenza virus infected'	-3.1	0.000760819094159171	-9.9405352528888
ENSG00000271503	homo sapiens	E-GEOD-40844	'infected with A/CA/04/2009 virus' at '48 hour' vs 'mock' at '48 hour'	3.1	0.00000431003998887931	79.9187980379909
ENSG00000135549	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3.1	0.00449919250517177	-5.68545746807479
ENSG00000138735	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3.1	0.0035982367503884	5.48985283235927
ENSG00000168961	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3.1	0.000700762743649969	7.44276508089509
ENSG00000128284	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.1	0.00000715178937225914	15.0223166355585
ENSG00000171302	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-3.1	0.0000229832884270941	-7.40522646239927
ENSG00000096968	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3.1	0.00000299774038459822	17.3110507316808
ENSG00000182492	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3	0.0115686927189565	-6.27151211317754
ENSG00000005249	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis B virus induced hepatocellular carcinoma'	-3	0.00279475802510784	-9.97267391090661
ENSG00000131747	homo sapiens	E-GEOD-19665	'cancer tissue' vs 'surrounding noncancerous tissue' in 'hepatitis C virus induced hepatocellular carcinoma'	3	0.00685848449145793	4.87567541785879
ENSG00000088325	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	3	0.0447701234994379	4.39227647479618
ENSG00000131747	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	3	0.0447701234994379	4.62193538854473
ENSG00000149554	homo sapiens	E-MEXP-3582	'Epstein-Barr virus infection' vs 'none' in 'umbilical cord'	3	0.0462577341134421	3.86229967476378
ENSG00000232810	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	3	0.0000422053502814627	24.7247255436161
ENSG00000136244	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '12 hour' vs 'mock' at '12 hour'	3	0.0000884197684936592	19.3366852525642
ENSG00000169245	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	3	1.12608440854546e-7	63.1600788498481
ENSG00000141574	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	3	0.00000551832438546683	42.0215466400344
ENSG00000240065	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	3	0.00000730659949686686	39.0967461033647
ENSG00000125538	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '48 hour' vs 'mock' at '48 hour'	3	0.0000266607997891556	27.3104431858925
ENSG00000130303	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '30 hour' vs 'mock' at '30 hour'	3	4.82136947529136e-8	82.3944673670796
ENSG00000130303	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '36 hour' vs 'mock' at '36 hour'	3	0.0000205518186326222	32.7405838606071
ENSG00000121858	homo sapiens	E-GEOD-31193	'24 hour, IL28B' vs 'none'	3	0.00000266209809021317	18.8431043730617
ENSG00000115415	homo sapiens	E-GEOD-31193	'6 hour; IFN' vs 'none'	3	2.70821889356268e-7	26.0347537992
ENSG00000041357	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	-3	0.000141665803929718	-6.0869442121671
ENSG00000099860	homo sapiens	E-GEOD-8717	'herpes simplex virus G207' vs 'none'	3	7.57346206148355e-7	10.3118875736848
ENSG00000115415	homo sapiens	E-GEOD-37571	'A/CA/04/2009 Influenza virus' at '18 hour' vs 'mock' at '18 hour'	3	0.00000730659949686686	39.023186658989
ENSG00000107968	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '10 hour'	3	0.00302769195728562	7.79952005165543
ENSG00000145725	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3	0.00207672744263754	-7.28872605085692
ENSG00000162738	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3	0.00165762571941178	7.7738213429592
ENSG00000132256	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3	0.000127772626699963	15.6828269158798
ENSG00000141574	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3	0.000522549017427386	10.8676494225855
ENSG00000141655	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3	0.00279537203734916	-8.89696213306095
ENSG00000120162	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3	0.00579771486005411	-5.53237256023573
ENSG00000141655	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3	0.000987090996671848	-9.00159584993792
ENSG00000165304	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3	0.00692589189669288	6.5031405539935
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	3	0.0035226834498667	8.63931831304683
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3	0.000191596380556134	14.8575711864071
ENSG00000121594	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3	0.000976815581722615	9.28538286522146
ENSG00000125538	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3	0.00281603463640224	6.73801081707804
ENSG00000104320	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3	0.00665210283965626	5.33719065774533
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	3	0.00128439608336624	11.0876024572219
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3	0.000866459153616516	8.74962983904348
ENSG00000126353	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3	0.00120491995121062	8.04553154801542
ENSG00000128284	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '8 hour' vs 'none' at '0 hour'	3	0.00465595157173233	6.57966280401253
ENSG00000087586	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3	0.000699308336261416	-9.27937778644373
ENSG00000153064	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3	0.0200346238209825	3.90760417609376
ENSG00000139318	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3	0.00250142743283326	6.97084558259072
ENSG00000141574	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3	0.000570381629134098	9.80768441434094
ENSG00000181634	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '6 hour' vs 'none' at '0 hour'	3	0.0106742760772117	6.07363014988256
ENSG00000115008	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3	0.013723002376604	5.11364530636248
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3	0.00104816815996971	8.8097089643706
ENSG00000118503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3	0.00191640494142725	7.44303703477107
ENSG00000118503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	3	0.00535275533454927	7.10673337278896
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '10 hour' vs 'none' at '0 hour'	3	0.0131382794084635	4.51754841757029
ENSG00000115415	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3	0.0148483168217213	4.22672831573601
ENSG00000118503	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3	0.00116219766521627	8.12268774968767
ENSG00000174804	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '12 hour' vs 'none' at '0 hour'	3	0.00470883982818819	5.86476566593944
ENSG00000253729	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3	0.00267052893090478	-9.05863061478092
ENSG00000132274	homo sapiens	E-GEOD-40844	'infected with A/NL/602/2009 virus' at '30 hour' vs 'mock' at '30 hour'	3	0.0000169465970296373	35.3603798721017
ENSG00000038210	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	3	0.000461783426462707	10.3853092450533
ENSG00000055332	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3	0.00109813252845615	8.69636057471497
ENSG00000035403	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3	0.000847457669402253	-8.79598207152553
ENSG00000038210	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	3	0.000239115412893888	13.9442529115496
ENSG00000108700	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	3	0.00000282821971062591	17.4586810615038
ENSG00000125848	homo sapiens	E-GEOD-13637	'IKK2kd-transfected' vs 'wild type' in 'PR8 influenza virus infected'	3	0.000407740943923089	12.4604253700538
ENSG00000136244	homo sapiens	E-GEOD-13637	'H5N1 influenza virus' vs 'none' in 'wild type'	3	0.0000214642030384306	14.580447771979
ENSG00000136021	homo sapiens	E-GEOD-13637	'pEGZ-transfected (empty vector)' vs 'wild type' in 'influenza A virus infected'	3	0.0000364489684673668	17.0803498767973
ENSG00000107968	homo sapiens	E-GEOD-13637	'PR8 influenza virus' vs 'none' in 'wild type'	3	7.25415978755496e-7	20.9002326289979
ENSG00000166130	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '16 hour' vs 'none' at '0 hour'	-3	0.00218752472963042	-7.19256861374947
ENSG00000166130	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '14 hour' vs 'none' at '0 hour'	-3	0.00103870215703617	-8.34354283868581
ENSG00000167085	homo sapiens	E-GEOD-18791	'Newcastle disease virus' at '18 hour' vs 'none' at '0 hour'	-3	0.00613888820564686	-6.76971996579884
ENSG00000198121	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3	0.00955568383726707	4.3451236067439
ENSG00000164251	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	-3	0.0000887302635807201	-15.2077620202201
ENSG00000170458	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3	0.000142845642346991	12.8088061426159
ENSG00000125538	homo sapiens	E-GEOD-18816	'highly pathogenic avian influenza H5N1 virus' at '6 hour' vs 'none' at '6 hour'	3	0.000592728564669914	21.3549973392257
ENSG00000112343	homo sapiens	E-MEXP-1274	'Influenza A virus; wild type' vs 'none; wild type'	3	0.00000494635842726082	15.9409794452632
ENSG00000026103	homo sapiens	E-GEOD-22522	'Kaposi's sarcoma-associated herpesvirus' vs 'uninfected control'	3	0.000135205667096309	13.0133986102835
ENSG00000112343	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3	0.00000196948111691107	18.9104977535657
ENSG00000128284	homo sapiens	E-MEXP-1274	'Influenza A virus; dominant negative TLR3' vs 'none; dominant negative TLR3'	3	0.0000639029364200771	11.1269253509139
